timestamp,count_audit_create_table,count_audit_drop_database,count_audit_grant,count_audit_insert,count_audit_select,count_connect_authorized,count_connect_received,count_context,count_detail,count_disconnect,count_error,count_fatal,count_log,count_statement,avg_session_duration,max_session_duration,total_session_time,ratio_fatal_to_total
2025-10-04 20:55:00+07:00,-0.02879561418604534,-0.014393332249995231,-0.032655025813808115,-0.02350827195927406,-0.037914907476819096,13.892288145534568,14.290586859111427,-0.014393332249995231,9.751850290607141,15.376726009834483,-0.04060951804509661,9.51746761194765,8.272967811863516,-0.04060951804509661,-0.02887360912027583,-0.03503877416600674,-0.03432993752066588,5.707107266834392
2025-10-04 21:00:00+07:00,-0.02879561418604534,-0.014393332249995231,-0.032655025813808115,-0.02350827195927406,-0.037914907476819096,27.848169786533504,45.38555630356522,-0.014393332249995231,58.663062843122496,20.524693083926493,-0.04060951804509661,57.26303455966508,19.856109069531385,-0.04060951804509661,-0.028964017462413335,-0.03316641822153504,-0.032738862247309965,11.860163786601365
2025-10-04 21:05:00+07:00,-0.02879561418604534,-0.014393332249995231,-0.032655025813808115,-0.02350827195927406,-0.037914907476819096,27.848169786533504,21.46634903860076,-0.014393332249995231,14.642971545858678,10.228758935742473,17.78327712938458,28.615694391034623,8.91647565951173,17.78327712938458,0.11679688634069368,1.5338150392584369,1.8756449228914887,10.825736893423151
2025-10-04 21:10:00+07:00,-0.02879561418604534,-0.014393332249995231,-0.032655025813808115,-0.02350827195927406,-0.037914907476819096,4.588367051535276,2.3309832266291997,-0.014393332249995231,-0.03039221989592918,10.228758935742473,5.900686031098129,-0.03164577759583591,0.5508736400849363,5.900686031098129,1.5890000701069948,2.967701315143432,3.190261617064183,-0.035745484948116926
2025-10-04 21:15:00+07:00,-0.02879561418604534,-0.014393332249995231,-0.032655025813808115,-0.02350827195927406,-0.037914907476819096,-0.06359349546436964,-0.060937499867245816,-0.014393332249995231,-0.03039221989592918,-0.0671752124415486,-0.04060951804509661,-0.03164577759583591,-0.09263420756327867,-0.04060951804509661,-0.02911324055027639,-0.03691113011047844,-0.036309531174725,-0.035745484948116926
2025-10-04 21:20:00+07:00,-0.02879561418604534,-0.014393332249995231,-0.032655025813808115,-0.02350827195927406,-0.037914907476819096,23.19620923953386,14.290586859111427,-0.014393332249995231,-0.03039221989592918,30.820627232110517,-0.04060951804509661,9.51746761194765,14.064538440697449,-0.04060951804509661,3.592772219844009,24.618452414735696,42.26490572827884,4.02627231509317
2025-10-04 21:25:00+07:00,34.72751070837068,-0.014393332249995231,13.105550359941656,28.350975982884517,-0.037914907476819096,4.588367051535276,2.3309832266291997,-0.014393332249995231,-0.03039221989592918,10.228758935742473,5.900686031098129,-0.03164577759583591,3.7684128783260107,5.900686031098129,0.9323727114535917,3.5273327159922743,4.072050334258251,-0.035745484948116926
2025-10-04 21:30:00+07:00,-0.02879561418604534,-0.014393332249995231,-0.032655025813808115,-0.02350827195927406,7.589300646609956,13.892288145534568,7.114824679622091,-0.014393332249995231,-0.03039221989592918,15.376726009834483,-0.04060951804509661,-0.03164577759583591,43.66589943251534,-0.04060951804509661,-0.006206491433690265,0.3191072014034054,0.48571116548819,-0.035745484948116926
2025-10-04 21:35:00+07:00,-0.02879561418604534,-0.014393332249995231,-0.032655025813808115,-0.02350827195927406,-0.037914907476819096,-0.06359349546436964,-0.060937499867245816,-0.014393332249995231,-0.03039221989592918,-0.0671752124415486,-0.04060951804509661,-0.03164577759583591,-0.09263420756327867,-0.04060951804509661,-0.02911324055027639,-0.03691113011047844,-0.036309531174725,-0.035745484948116926
2025-10-04 21:40:00+07:00,-0.02879561418604534,-0.014393332249995231,-0.032655025813808115,-0.02350827195927406,-0.037914907476819096,-0.06359349546436964,-0.060937499867245816,-0.014393332249995231,-0.03039221989592918,-0.0671752124415486,-0.04060951804509661,-0.03164577759583591,-0.09263420756327867,-0.04060951804509661,-0.02911324055027639,-0.03691113011047844,-0.036309531174725,-0.035745484948116926
2025-10-04 21:45:00+07:00,-0.02879561418604534,-0.014393332249995231,-0.032655025813808115,-0.02350827195927406,-0.037914907476819096,-0.06359349546436964,-0.060937499867245816,-0.014393332249995231,-0.03039221989592918,-0.0671752124415486,-0.04060951804509661,-0.03164577759583591,-0.09263420756327867,-0.04060951804509661,-0.02911324055027639,-0.03691113011047844,-0.036309531174725,-0.035745484948116926
2025-10-04 21:50:00+07:00,-0.02879561418604534,-0.014393332249995231,-0.032655025813808115,-0.02350827195927406,-0.037914907476819096,-0.06359349546436964,-0.060937499867245816,-0.014393332249995231,-0.03039221989592918,-0.0671752124415486,-0.04060951804509661,-0.03164577759583591,-0.09263420756327867,-0.04060951804509661,-0.02911324055027639,-0.03691113011047844,-0.036309531174725,-0.035745484948116926
2025-10-04 21:55:00+07:00,-0.02879561418604534,-0.014393332249995231,-0.032655025813808115,-0.02350827195927406,-0.037914907476819096,-0.06359349546436964,-0.060937499867245816,-0.014393332249995231,-0.03039221989592918,-0.0671752124415486,-0.04060951804509661,-0.03164577759583591,-0.09263420756327867,-0.04060951804509661,-0.02911324055027639,-0.03691113011047844,-0.036309531174725,-0.035745484948116926
2025-10-04 22:00:00+07:00,-0.02879561418604534,-0.014393332249995231,-0.032655025813808115,-0.02350827195927406,-0.037914907476819096,-0.06359349546436964,-0.060937499867245816,-0.014393332249995231,-0.03039221989592918,-0.0671752124415486,-0.04060951804509661,-0.03164577759583591,-0.09263420756327867,-0.04060951804509661,-0.02911324055027639,-0.03691113011047844,-0.036309531174725,-0.035745484948116926
