timestamp,count_total_events,count_fatal_errors,avg_session_duration,max_session_duration,total_session_time,count_audit_create table,count_audit_drop database,count_audit_grant,count_audit_insert,count_audit_select,count_connect_authorized,count_connect_received,count_context,count_detail,count_disconnect,count_error,count_fatal,count_log,count_statement,ratio_fatal_to_total,anomaly_score,anomaly
2025-10-05 21:00:00+07:00,3.7249136721614304,-0.0316457775958359,0.3087510704229823,0.2453183303869363,0.1951549193480184,-0.0287956141860453,-0.0143933322499952,-0.0326550258138081,-0.023508271959274,-0.037914907476819,9.240327598534922,9.506745406118537,-0.0143933322499952,-0.0303922198959291,5.080791861650463,-0.0406095180450966,-0.0316457775958359,1.8390254832830648,-0.0406095180450966,-0.0357454886851969,-0.03862663832900659,-1
2025-10-07 14:25:00+07:00,7.160667962907541,-0.0316457775958359,-0.026166635934171,-0.0245716276812492,-0.0175866453998855,-0.0287956141860453,-0.0143933322499952,-0.0326550258138081,-0.023508271959274,-0.037914907476819,13.892288145534568,9.506745406118537,-0.0143933322499952,-0.0303922198959291,15.376726009834483,-0.0406095180450966,-0.0316457775958359,5.702179232358033,-0.0406095180450966,-0.0357454886851969,-0.08311359989171319,-1
2025-10-07 14:30:00+07:00,9.832921300154515,-0.0316457775958359,-0.0271203732760056,-0.0214811124476032,-0.0195107364281299,-0.0287956141860453,-0.0143933322499952,-0.0326550258138081,-0.023508271959274,-0.037914907476819,13.892288145534568,9.506745406118537,-0.0143933322499952,-0.0303922198959291,15.376726009834483,-0.0406095180450966,-0.0316457775958359,10.209191939612165,-0.0406095180450966,-0.0357454886851969,-0.0888403958448094,-1
2025-10-07 14:35:00+07:00,9.451170823404947,-0.0316457775958359,-0.0290828712678577,-0.0279102864738012,-0.0234699237362481,-0.0287956141860453,-0.0143933322499952,-0.0326550258138081,-0.023508271959274,-0.037914907476819,13.892288145534568,9.506745406118537,-0.0143933322499952,-0.0303922198959291,15.376726009834483,-0.0406095180450966,-0.0316457775958359,9.565332981433002,-0.0406095180450966,-0.0357454886851969,-0.08240791688002336,-1
2025-10-07 15:20:00+07:00,9.832921300154515,-0.0316457775958359,-0.0295230577333199,-0.0266244516685616,-0.024357965749284,-0.0287956141860453,-0.0143933322499952,-0.0326550258138081,-0.023508271959274,-0.037914907476819,13.892288145534568,9.506745406118537,-0.0143933322499952,-0.0303922198959291,15.376726009834483,-0.0406095180450966,-0.0316457775958359,10.209191939612165,-0.0406095180450966,-0.0357454886851969,-0.08240791688002336,-1
2025-10-07 16:30:00+07:00,6.015416532658837,-0.0316457775958359,6.162735851295999,5.045362216851721,4.1318081613854565,-0.0287956141860453,-0.0143933322499952,-0.0326550258138081,-0.023508271959274,7.589300646609956,4.588367051535276,4.722903953125646,-0.0143933322499952,-0.0303922198959291,5.080791861650463,-0.0406095180450966,-0.0316457775958359,5.702179232358033,-0.0406095180450966,-0.0357454886851969,-0.0905764092222644,-1
2025-10-08 11:40:00+07:00,9.06942034665538,-0.0316457775958359,-0.0346218842915899,-0.0350838911767169,-0.0346444524002827,-0.0287956141860453,-0.0143933322499952,-0.0326550258138081,-0.023508271959274,-0.037914907476819,18.54424869253421,14.290586859111428,-0.0143933322499952,-0.0303922198959291,15.376726009834483,-0.0406095180450966,-0.0316457775958359,6.989897148716356,-0.0406095180450966,-0.0357454886851969,-0.06300254185416498,-1
2025-10-08 11:45:00+07:00,4.870165102410134,-0.0316457775958359,-0.0354472339143314,-0.0369111301104784,-0.036309531174725,-0.0287956141860453,-0.0143933322499952,-0.0326550258138081,-0.023508271959274,10.131705831305547,-0.0635934954643696,-0.0609374998672458,-0.0143933322499952,-0.0303922198959291,-0.0671752124415486,5.900686031098129,-0.0316457775958359,4.414461315999711,5.900686031098129,-0.0357454886851969,-0.054940466786611464,-1
2025-10-08 11:50:00+07:00,2.961412718662295,-0.0316457775958359,-0.0354472339143314,-0.0369111301104784,-0.036309531174725,-0.0287956141860453,-0.0143933322499952,-0.0326550258138081,-0.023508271959274,7.589300646609956,4.588367051535276,4.722903953125646,-0.0143933322499952,-0.0303922198959291,-0.0671752124415486,-0.0406095180450966,-0.0316457775958359,1.1951665251039034,-0.0406095180450966,-0.0357454886851969,-0.01223074023929982,-1
2025-10-08 12:15:00+07:00,14.413927021149329,19.066581001491137,54.94686858425887,45.04648740707188,36.93787470783159,-0.0287956141860453,-0.0143933322499952,-0.0326550258138081,-0.023508271959274,-0.037914907476819,4.588367051535276,19.07442831210432,-0.0143933322499952,19.53409280111021,5.080791861650463,17.78327712938458,19.066581001491137,8.92147402325384,17.78327712938458,8.729664552979663,-0.13270840206160228,-1
2025-10-08 12:20:00+07:00,3.343163195411863,-0.0316457775958359,25.2269915772292,38.0983775236856,33.94036289633012,-0.0287956141860453,-0.0143933322499952,-0.0326550258138081,-0.023508271959274,-0.037914907476819,-0.0635934954643696,-0.0609374998672458,-0.0143933322499952,-0.0303922198959291,10.228758935742473,-0.0406095180450966,-0.0316457775958359,4.414461315999711,-0.0406095180450966,-0.0357454886851969,-0.08083370859357963,-1
2025-10-08 17:25:00+07:00,7.542418439657109,-0.0316457775958359,-0.0354472339143314,-0.0369111301104784,-0.036309531174725,-0.0287956141860453,-0.0143933322499952,-0.0326550258138081,-0.023508271959274,17.758921385392323,-0.0635934954643696,-0.0609374998672458,-0.0143933322499952,-0.0303922198959291,-0.0671752124415486,-0.0406095180450966,-0.0316457775958359,8.277615065074679,-0.0406095180450966,-0.0357454886851969,-0.035633000902326684,-1
2025-10-08 17:40:00+07:00,5.251915579159702,-0.0316457775958359,-0.0354472339143314,-0.0369111301104784,-0.036309531174725,-0.0287956141860453,-0.0143933322499952,52.52016651720805,-0.023508271959274,-0.037914907476819,-0.0635934954643696,-0.0609374998672458,-0.0143933322499952,-0.0303922198959291,-0.0671752124415486,-0.0406095180450966,-0.0316457775958359,6.346038190537195,-0.0406095180450966,-0.0357454886851969,-0.011640695228647968,-1
2025-10-08 19:55:00+07:00,7.160667962907541,-0.0316457775958359,-0.0288352663810353,-0.0250002392829958,-0.0229704001039154,-0.0287956141860453,-0.0143933322499952,-0.0326550258138081,-0.023508271959274,-0.037914907476819,13.892288145534568,9.506745406118537,-0.0143933322499952,-0.0303922198959291,15.376726009834483,-0.0406095180450966,-0.0316457775958359,5.702179232358033,-0.0406095180450966,-0.0357454886851969,-0.07615826521136948,-1
2025-10-08 20:20:00+07:00,7.542418439657109,-0.0316457775958359,3.6908687544932666,4.621262316176203,4.975392571143712,-0.0287956141860453,-0.0143933322499952,-0.0326550258138081,-0.023508271959274,7.589300646609956,9.240327598534922,9.506745406118537,-0.0143933322499952,-0.0303922198959291,10.228758935742473,-0.0406095180450966,-0.0316457775958359,5.702179232358033,-0.0406095180450966,-0.0357454886851969,-0.09809474278594643,-1
2025-10-08 20:25:00+07:00,1.816161288413592,-0.0316457775958359,3.991048412284365,3.2646614796377147,2.671404570072708,-0.0287956141860453,-0.0143933322499952,-0.0326550258138081,-0.023508271959274,-0.037914907476819,-0.0635934954643696,-0.0609374998672458,-0.0143933322499952,-0.0303922198959291,5.080791861650463,5.900686031098129,-0.0316457775958359,1.1951665251039034,5.900686031098129,-0.0357454886851969,-0.03165578648909273,-1
2025-10-09 09:35:00+07:00,7.160667962907541,-0.0316457775958359,-0.0270194972110039,-0.0224511281778717,-0.0193072268001425,-0.0287956141860453,-0.0143933322499952,-0.0326550258138081,-0.023508271959274,-0.037914907476819,13.892288145534568,9.506745406118537,-0.0143933322499952,-0.0303922198959291,15.376726009834483,-0.0406095180450966,-0.0316457775958359,5.702179232358033,-0.0406095180450966,-0.0357454886851969,-0.08311359989171319,-1
2025-10-09 10:55:00+07:00,3.7249136721614304,-0.0316457775958359,-0.0354472339143314,-0.0369111301104784,-0.036309531174725,-0.0287956141860453,-0.0143933322499952,-0.0326550258138081,-0.023508271959274,7.589300646609956,-0.0635934954643696,-0.0609374998672458,-0.0143933322499952,-0.0303922198959291,-0.0671752124415486,-0.0406095180450966,-0.0316457775958359,4.414461315999711,-0.0406095180450966,-0.0357454886851969,-0.02535445247945245,-1
2025-10-09 11:10:00+07:00,3.7249136721614304,4.742910917175907,-0.0354472339143314,-0.0369111301104784,-0.036309531174725,-0.0287956141860453,-0.0143933322499952,-0.0326550258138081,-0.023508271959274,-0.037914907476819,-0.0635934954643696,-0.0609374998672458,-0.0143933322499952,-0.0303922198959291,-0.0671752124415486,-0.0406095180450966,4.742910917175907,5.702179232358033,-0.0406095180450966,8.29139343731778,-0.024801840676166975,-1
2025-10-09 11:25:00+07:00,6.397167009408405,-0.0316457775958359,-0.0354472339143314,-0.0369111301104784,-0.036309531174725,-0.0287956141860453,-0.0143933322499952,-0.0326550258138081,-0.023508271959274,12.67411101600114,-0.0635934954643696,-0.0609374998672458,-0.0143933322499952,-0.0303922198959291,-0.0671752124415486,-0.0406095180450966,-0.0316457775958359,7.633756106895517,-0.0406095180450966,-0.0357454886851969,-0.03455648997807115,-1
2025-10-09 13:10:00+07:00,4.488414625660566,-0.0316457775958359,-0.0354472339143314,-0.0369111301104784,-0.036309531174725,-0.0287956141860453,-0.0143933322499952,-0.0326550258138081,-0.023508271959274,-0.037914907476819,-0.0635934954643696,-0.0609374998672458,-0.0143933322499952,-0.0303922198959291,-0.0671752124415486,-0.0406095180450966,-0.0316457775958359,7.633756106895517,-0.0406095180450966,-0.0357454886851969,-0.00695349883632268,-1
2025-10-09 13:45:00+07:00,15.177427974648465,-0.0316457775958359,-0.0354472339143314,-0.0369111301104784,-0.036309531174725,-0.0287956141860453,-0.0143933322499952,-0.0326550258138081,-0.023508271959274,60.97980952521738,-0.0635934954643696,-0.0609374998672458,-0.0143933322499952,-0.0303922198959291,-0.0671752124415486,-0.0406095180450966,-0.0316457775958359,10.209191939612165,-0.0406095180450966,-0.0357454886851969,-0.04931673896777733,-1
2025-10-09 13:50:00+07:00,10.596422253653651,-0.0316457775958359,-0.0354472339143314,-0.0369111301104784,-0.036309531174725,-0.0287956141860453,-0.0143933322499952,26.24375574569712,-0.023508271959274,-0.037914907476819,-0.0635934954643696,-0.0609374998672458,-0.0143933322499952,-0.0303922198959291,-0.0671752124415486,53.431050424243935,-0.0316457775958359,5.058320274178873,53.431050424243935,-0.0357454886851969,-0.042225557006431935,-1
2025-10-09 15:05:00+07:00,4.488414625660566,-0.0316457775958359,-0.0354472339143314,-0.0369111301104784,-0.036309531174725,-0.0287956141860453,-0.0143933322499952,-0.0326550258138081,-0.023508271959274,-0.037914907476819,-0.0635934954643696,-0.0609374998672458,-0.0143933322499952,-0.0303922198959291,-0.0671752124415486,-0.0406095180450966,-0.0316457775958359,7.633756106895517,-0.0406095180450966,-0.0357454886851969,-0.00695349883632268,-1
2025-10-09 15:15:00+07:00,7.924168916406677,-0.0316457775958359,-0.0354472339143314,-0.0369111301104784,-0.036309531174725,-0.0287956141860453,69.47661477072698,-0.0326550258138081,-0.023508271959274,2.504490277218773,-0.0635934954643696,-0.0609374998672458,69.47661477072698,-0.0303922198959291,-0.0671752124415486,5.900686031098129,-0.0316457775958359,8.277615065074679,5.900686031098129,-0.0357454886851969,-0.04712818998634327,-1
2025-10-09 15:50:00+07:00,7.160667962907541,-0.0316457775958359,-0.0354472339143314,-0.0369111301104784,-0.036309531174725,-0.0287956141860453,-0.0143933322499952,13.105550359941656,-0.023508271959274,7.589300646609956,-0.0635934954643696,-0.0609374998672458,-0.0143933322499952,-0.0303922198959291,-0.0671752124415486,5.900686031098129,-0.0316457775958359,8.277615065074679,5.900686031098129,-0.0357454886851969,-0.06270072257244874,-1
2025-10-09 15:55:00+07:00,3.343163195411863,-0.0316457775958359,-0.0354472339143314,-0.0369111301104784,-0.036309531174725,-0.0287956141860453,-0.0143933322499952,13.105550359941656,-0.023508271959274,5.046895461914365,-0.0635934954643696,-0.0609374998672458,-0.0143933322499952,-0.0303922198959291,-0.0671752124415486,5.900686031098129,-0.0316457775958359,2.482884441462226,5.900686031098129,-0.0357454886851969,-0.03887436581661563,-1
2025-10-09 21:25:00+07:00,4.488414625660566,-0.0316457775958359,-0.0354472339143314,-0.0369111301104784,-0.036309531174725,-0.0287956141860453,-0.0143933322499952,-0.0326550258138081,-0.023508271959274,-0.037914907476819,-0.0635934954643696,-0.0609374998672458,-0.0143933322499952,-0.0303922198959291,-0.0671752124415486,-0.0406095180450966,-0.0316457775958359,7.633756106895517,-0.0406095180450966,-0.0357454886851969,-0.00695349883632268,-1
2025-10-09 22:25:00+07:00,4.870165102410134,-0.0316457775958359,-0.0354472339143314,-0.0369111301104784,-0.036309531174725,-0.0287956141860453,-0.0143933322499952,-0.0326550258138081,-0.023508271959274,-0.037914907476819,-0.0635934954643696,-0.0609374998672458,-0.0143933322499952,14.642971545858678,-0.0671752124415486,17.78327712938458,-0.0316457775958359,2.482884441462226,17.78327712938458,-0.0357454886851969,-0.02929261954715856,-1
2025-10-09 22:30:00+07:00,12.886925114151056,-0.0316457775958359,-0.0354472339143314,-0.0369111301104784,-0.036309531174725,-0.0287956141860453,-0.0143933322499952,-0.0326550258138081,-0.023508271959274,-0.037914907476819,-0.0635934954643696,-0.0609374998672458,-0.0143933322499952,19.53409280111021,-0.0671752124415486,23.724572678527803,-0.0316457775958359,14.072345688687134,23.724572678527803,-0.0357454886851969,-0.05934828656801805,-1
2025-10-10 08:30:00+07:00,3.343163195411863,-0.0316457775958359,-0.0354472339143314,-0.0369111301104784,-0.036309531174725,34.72751070837068,-0.0143933322499952,-0.0326550258138081,-0.023508271959274,2.504490277218773,-0.0635934954643696,-0.0609374998672458,-0.0143933322499952,-0.0303922198959291,-0.0671752124415486,-0.0406095180450966,-0.0316457775958359,4.414461315999711,-0.0406095180450966,-0.0357454886851969,-0.01782563959465988,-1
2025-10-10 08:40:00+07:00,2.579662241912727,-0.0316457775958359,-0.0354472339143314,-0.0369111301104784,-0.036309531174725,34.72751070837068,-0.0143933322499952,-0.0326550258138081,-0.023508271959274,2.504490277218773,-0.0635934954643696,-0.0609374998672458,-0.0143933322499952,-0.0303922198959291,-0.0671752124415486,-0.0406095180450966,-0.0316457775958359,3.126743399641388,-0.0406095180450966,-0.0357454886851969,-0.0004176717822065301,-1
2025-10-14 16:45:00+07:00,4.488414625660566,-0.0316457775958359,-0.0354472339143314,-0.0369111301104784,-0.036309531174725,-0.0287956141860453,-0.0143933322499952,-0.0326550258138081,-0.023508271959274,-0.037914907476819,-0.0635934954643696,-0.0609374998672458,-0.0143933322499952,-0.0303922198959291,-0.0671752124415486,-0.0406095180450966,-0.0316457775958359,7.633756106895517,-0.0406095180450966,-0.0357454886851969,-0.00695349883632268,-1
2025-10-14 17:05:00+07:00,4.488414625660566,-0.0316457775958359,-0.0354472339143314,-0.0369111301104784,-0.036309531174725,-0.0287956141860453,-0.0143933322499952,26.24375574569712,-0.023508271959274,-0.037914907476819,-0.0635934954643696,-0.0609374998672458,-0.0143933322499952,-0.0303922198959291,-0.0671752124415486,5.900686031098129,-0.0316457775958359,5.058320274178873,5.900686031098129,-0.0357454886851969,-0.0319730738266325,-1
2025-10-15 06:40:00+07:00,5.633666055909269,-0.0316457775958359,-0.0354472339143314,-0.0369111301104784,-0.036309531174725,-0.0287956141860453,-0.0143933322499952,13.105550359941656,56.72546023772831,-0.037914907476819,-0.0635934954643696,-0.0609374998672458,-0.0143933322499952,-0.0303922198959291,-0.0671752124415486,-0.0406095180450966,-0.0316457775958359,7.633756106895517,-0.0406095180450966,-0.0357454886851969,-0.012686176136901262,-1
2025-10-20 13:40:00+07:00,4.488414625660566,-0.0316457775958359,-0.0354472339143314,-0.0369111301104784,-0.036309531174725,-0.0287956141860453,-0.0143933322499952,-0.0326550258138081,-0.023508271959274,-0.037914907476819,-0.0635934954643696,-0.0609374998672458,-0.0143933322499952,-0.0303922198959291,-0.0671752124415486,-0.0406095180450966,-0.0316457775958359,7.633756106895517,-0.0406095180450966,-0.0357454886851969,-0.00695349883632268,-1
2025-10-21 14:40:00+07:00,4.488414625660566,-0.0316457775958359,-0.0354472339143314,-0.0369111301104784,-0.036309531174725,-0.0287956141860453,-0.0143933322499952,-0.0326550258138081,-0.023508271959274,-0.037914907476819,-0.0635934954643696,-0.0609374998672458,-0.0143933322499952,-0.0303922198959291,-0.0671752124415486,-0.0406095180450966,-0.0316457775958359,7.633756106895517,-0.0406095180450966,-0.0357454886851969,-0.00695349883632268,-1
