timestamp,count_audit_create_table,count_audit_drop_database,count_audit_grant,count_audit_insert,count_audit_select,count_connect_authorized,count_connect_received,count_context,count_detail,count_disconnect,count_error,count_fatal,count_log,count_statement,avg_session_duration,max_session_duration,total_session_time,ratio_fatal_to_total,anomaly_score,anomaly
2025-10-04 20:55:00+07:00,-0.0287956141860453,-0.0143933322499952,-0.0326550258138081,-0.023508271959274,-0.037914907476819,13.892288145534568,14.290586859111428,-0.0143933322499952,9.75185029060714,15.376726009834483,-0.0406095180450966,9.51746761194765,8.272967811863516,-0.0406095180450966,-0.0288736091202758,-0.0350387741660067,-0.0343299375206658,5.707107266834392,-0.10180027871622432,-1
2025-10-04 21:00:00+07:00,-0.0287956141860453,-0.0143933322499952,-0.0326550258138081,-0.023508271959274,-0.037914907476819,27.848169786533504,45.38555630356522,-0.0143933322499952,58.663062843122496,20.524693083926493,-0.0406095180450966,57.26303455966508,19.856109069531385,-0.0406095180450966,-0.0289640174624133,-0.033166418221535,-0.0327388622473099,11.860163786601364,-0.11158514706689382,-1
2025-10-04 21:05:00+07:00,-0.0287956141860453,-0.0143933322499952,-0.0326550258138081,-0.023508271959274,-0.037914907476819,27.848169786533504,21.46634903860076,-0.0143933322499952,14.642971545858678,10.228758935742473,17.78327712938458,28.615694391034623,8.91647565951173,17.78327712938458,0.1167968863406936,1.5338150392584369,1.8756449228914889,10.825736893423151,-0.1443090829167979,-1
2025-10-04 21:10:00+07:00,-0.0287956141860453,-0.0143933322499952,-0.0326550258138081,-0.023508271959274,-0.037914907476819,4.588367051535276,2.3309832266292,-0.0143933322499952,-0.0303922198959291,10.228758935742473,5.900686031098129,-0.0316457775958359,0.5508736400849363,5.900686031098129,1.5890000701069948,2.967701315143432,3.190261617064183,-0.0357454849481169,-0.026659636269114606,-1
2025-10-04 21:20:00+07:00,-0.0287956141860453,-0.0143933322499952,-0.0326550258138081,-0.023508271959274,-0.037914907476819,23.19620923953386,14.290586859111428,-0.0143933322499952,-0.0303922198959291,30.82062723211052,-0.0406095180450966,9.51746761194765,14.064538440697447,-0.0406095180450966,3.592772219844009,24.618452414735696,42.26490572827884,4.02627231509317,-0.13460347935008088,-1
2025-10-04 21:25:00+07:00,34.72751070837068,-0.0143933322499952,13.105550359941656,28.35097598288452,-0.037914907476819,4.588367051535276,2.3309832266292,-0.0143933322499952,-0.0303922198959291,10.228758935742473,5.900686031098129,-0.0316457775958359,3.7684128783260102,5.900686031098129,0.9323727114535916,3.5273327159922743,4.072050334258251,-0.0357454849481169,-0.10814617193072207,-1
2025-10-04 21:30:00+07:00,-0.0287956141860453,-0.0143933322499952,-0.0326550258138081,-0.023508271959274,7.589300646609956,13.892288145534568,7.114824679622091,-0.0143933322499952,-0.0303922198959291,15.376726009834483,-0.0406095180450966,-0.0316457775958359,43.66589943251534,-0.0406095180450966,-0.0062064914336902,0.3191072014034054,0.48571116548819,-0.0357454849481169,-0.1175318527556728,-1
2025-10-05 09:05:00+07:00,-0.0287956141860453,-0.0143933322499952,-0.0326550258138081,-0.023508271959274,-0.037914907476819,13.892288145534568,9.506745406118537,-0.0143933322499952,-0.0303922198959291,15.376726009834483,-0.0406095180450966,-0.0316457775958359,5.698936421270656,-0.0406095180450966,-0.0262419067407271,-0.023105324833169,-0.0207687959465973,-0.0357454849481169,-0.09736930895989926,-1
2025-10-05 09:15:00+07:00,-0.0287956141860453,-0.0143933322499952,-0.0326550258138081,-0.023508271959274,7.589300646609956,4.588367051535276,7.114824679622091,-0.0143933322499952,-0.0303922198959291,-0.0671752124415486,-0.0406095180450966,-0.0316457775958359,1.837889335381366,-0.0406095180450966,-0.0291132405502763,-0.0369111301104784,-0.036309531174725,-0.0357454849481169,-0.03636099471834964,-1
2025-10-05 09:50:00+07:00,-0.0287956141860453,-0.0143933322499952,-0.0326550258138081,-0.023508271959274,7.589300646609956,-0.0635934954643696,-0.0609374998672458,-0.0143933322499952,-0.0303922198959291,5.080791861650463,-0.0406095180450966,-0.0316457775958359,1.1943814877331511,-0.0406095180450966,4.812391959512071,10.052921794077893,8.238650955046165,-0.0357454849481169,-0.05200417431427884,-1
2025-10-05 10:05:00+07:00,-0.0287956141860453,-0.0143933322499952,-0.0326550258138081,-0.023508271959274,-0.037914907476819,9.240327598534922,9.506745406118537,-0.0143933322499952,-0.0303922198959291,10.228758935742473,-0.0406095180450966,-0.0316457775958359,1.1943814877331511,-0.0406095180450966,0.2597897707775094,0.5589492303386235,0.7866649035309898,-0.0357454849481169,-0.06836114411359695,-1
2025-10-05 19:40:00+07:00,-0.0287956141860453,-0.0143933322499952,-0.0326550258138081,-0.023508271959274,-0.037914907476819,13.892288145534568,9.506745406118537,-0.0143933322499952,-0.0303922198959291,15.376726009834483,-0.0406095180450966,-0.0316457775958359,5.698936421270656,-0.0406095180450966,-0.0258829900145334,-0.0222481016296759,-0.0188262040430814,-0.0357454849481169,-0.09736930895989926,-1
2025-10-05 21:00:00+07:00,-0.0287956141860453,-0.0143933322499952,-0.0326550258138081,-0.023508271959274,-0.037914907476819,9.240327598534922,9.506745406118537,-0.0143933322499952,-0.0303922198959291,5.080791861650463,-0.0406095180450966,-0.0316457775958359,1.837889335381366,-0.0406095180450966,0.0521417461799784,0.2453183303869363,0.1951549193480184,-0.0357454849481169,-0.06072401043417153,-1
