timestamp,count_audit_create_table,count_audit_grant,count_audit_insert,count_audit_select,count_connect_authorized,count_connect_received,count_detail,count_disconnect,count_error,count_fatal,count_log,count_statement,avg_session_duration,max_session_duration,total_session_time,ratio_fatal_to_total
2025-10-04 20:55:00+07:00,-0.012983728600114434,-0.012983728600114434,-0.012983728600114434,-0.036556798553910426,12.91968712466807,13.949678417752311,11.559720557261482,13.898716266242266,-0.031816921875492274,10.659761582480614,9.298411347488557,-0.031816921875492274,-0.02533275439455662,-0.037294326363096,-0.0379935814333818,14.809274950024214
2025-10-04 21:00:00+07:00,-0.012983728600114434,-0.012983728600114434,-0.012983728600114434,-0.036556798553910426,25.912370956069104,44.32758644990596,69.47057259325943,18.557008188489206,-0.031816921875492274,64.08463526794901,24.13173547247925,-0.031816921875492274,-0.025377636377569995,-0.03568178099957121,-0.036550080792905025,29.646014492944072
2025-10-04 21:05:00+07:00,-0.012983728600114434,-0.012983728600114434,-0.012983728600114434,-0.036556798553910426,25.912370956069104,20.959964886710846,17.350805760861277,9.240424343995326,47.160632449948416,32.02971105666797,10.859813886961263,47.160632449948416,0.0407258562460225,1.3138632622115416,1.6948282281119804,27.065711963740622
2025-10-04 21:10:00+07:00,-0.012983728600114434,-0.012983728600114434,-0.012983728600114434,-0.036556798553910426,4.257897903734044,2.265867636154753,-0.02244984993810809,9.240424343995326,15.698999535399144,-0.025213154613064472,0.7106973803886801,15.698999535399144,0.7083793199620636,2.548781586810651,2.8875122398603343,-0.027464592895650345
2025-10-04 21:15:00+07:00,-0.012983728600114434,-0.012983728600114434,-0.012983728600114434,-0.036556798553910426,-0.07299670673296835,-0.07089452016475849,-0.02244984993810809,-0.07615950049855948,-0.031816921875492274,-0.025213154613064472,-0.07000388934767225,-0.031816921875492274,-0.025445309992582356,-0.03890687172662079,-0.03978956478839361,-0.027464592895650345
2025-10-04 21:20:00+07:00,-0.012983728600114434,-0.012983728600114434,-0.012983728600114434,-0.036556798553910426,21.58147634560209,13.949678417752311,-0.02244984993810809,27.873592032983094,-0.031816921875492274,10.659761582480614,17.10542404485208,-0.031816921875492274,1.6171026748777413,21.195245901226922,38.33792413770331,10.104942899830112
2025-10-04 21:25:00+07:00,77.01947805587882,77.01947805587882,77.01947805587882,-0.036556798553910426,4.257897903734044,2.265867636154753,-0.02244984993810809,9.240424343995326,15.698999535399144,-0.025213154613064472,4.614203729070442,15.698999535399144,0.41059465599053685,3.030757796188036,3.687513722725499,-0.027464592895650345
2025-10-04 21:30:00+07:00,-0.012983728600114434,-0.012983728600114434,-0.012983728600114434,8.876791933789262,12.91968712466807,6.9393919487937765,-0.02244984993810809,13.898716266242266,-0.031816921875492274,-0.025213154613064472,53.017682452724294,-0.031816921875492274,-0.015056954255545152,0.2677098864317913,0.4338129244173363,-0.027464592895650345
2025-10-04 21:35:00+07:00,-0.012983728600114434,-0.012983728600114434,-0.012983728600114434,-0.036556798553910426,-0.07299670673296835,-0.07089452016475849,-0.02244984993810809,-0.07615950049855948,-0.031816921875492274,-0.025213154613064472,-0.07000388934767225,-0.031816921875492274,-0.025445309992582356,-0.03890687172662079,-0.03978956478839361,-0.027464592895650345
2025-10-04 21:40:00+07:00,-0.012983728600114434,-0.012983728600114434,-0.012983728600114434,-0.036556798553910426,-0.07299670673296835,-0.07089452016475849,-0.02244984993810809,-0.07615950049855948,-0.031816921875492274,-0.025213154613064472,-0.07000388934767225,-0.031816921875492274,-0.025445309992582356,-0.03890687172662079,-0.03978956478839361,-0.027464592895650345
2025-10-04 21:45:00+07:00,-0.012983728600114434,-0.012983728600114434,-0.012983728600114434,-0.036556798553910426,-0.07299670673296835,-0.07089452016475849,-0.02244984993810809,-0.07615950049855948,-0.031816921875492274,-0.025213154613064472,-0.07000388934767225,-0.031816921875492274,-0.025445309992582356,-0.03890687172662079,-0.03978956478839361,-0.027464592895650345
2025-10-04 21:50:00+07:00,-0.012983728600114434,-0.012983728600114434,-0.012983728600114434,-0.036556798553910426,-0.07299670673296835,-0.07089452016475849,-0.02244984993810809,-0.07615950049855948,-0.031816921875492274,-0.025213154613064472,-0.07000388934767225,-0.031816921875492274,-0.025445309992582356,-0.03890687172662079,-0.03978956478839361,-0.027464592895650345
2025-10-04 21:55:00+07:00,-0.012983728600114434,-0.012983728600114434,-0.012983728600114434,-0.036556798553910426,-0.07299670673296835,-0.07089452016475849,-0.02244984993810809,-0.07615950049855948,-0.031816921875492274,-0.025213154613064472,-0.07000388934767225,-0.031816921875492274,-0.025445309992582356,-0.03890687172662079,-0.03978956478839361,-0.027464592895650345
2025-10-04 22:00:00+07:00,-0.012983728600114434,-0.012983728600114434,-0.012983728600114434,-0.036556798553910426,-0.07299670673296835,-0.07089452016475849,-0.02244984993810809,-0.07615950049855948,-0.031816921875492274,-0.025213154613064472,-0.07000388934767225,-0.031816921875492274,-0.025445309992582356,-0.03890687172662079,-0.03978956478839361,-0.027464592895650345
2025-10-04 22:05:00+07:00,-0.012983728600114434,-0.012983728600114434,-0.012983728600114434,-0.036556798553910426,-0.07299670673296835,-0.07089452016475849,-0.02244984993810809,-0.07615950049855948,-0.031816921875492274,-0.025213154613064472,-0.07000388934767225,-0.031816921875492274,-0.025445309992582356,-0.03890687172662079,-0.03978956478839361,-0.027464592895650345
