Anomaly_Time_Window,Anomaly_Score,pid,user,database,event_type,session_duration_sec,query_command,query_text,timestamp
2025-10-04 21:20:00+07:00,-0.1346034793500808,7270,postgres,testdb,FATAL,0.0,,,2025-10-04 21:21:33.465000+07:00
2025-10-04 21:20:00+07:00,-0.1346034793500808,7270,postgres,testdb,DISCONNECT,1088.403,,,2025-10-04 21:21:33.467000+07:00
2025-10-04 21:20:00+07:00,-0.1346034793500808,7257,postgres,postgres,FATAL,0.0,,,2025-10-04 21:21:33.488000+07:00
2025-10-04 21:20:00+07:00,-0.1346034793500808,7257,postgres,postgres,DISCONNECT,1092.952,,,2025-10-04 21:21:33.491000+07:00
2025-10-04 21:20:00+07:00,-0.1346034793500808,7939,[unknown],[unknown],CONNECT_RECEIVED,0.0,,,2025-10-04 21:21:34.903000+07:00
2025-10-04 21:20:00+07:00,-0.1346034793500808,7942,[unknown],[unknown],CONNECT_RECEIVED,0.0,,,2025-10-04 21:21:35.455000+07:00
2025-10-04 21:20:00+07:00,-0.1346034793500808,7942,postgres,template1,CONNECT_AUTHORIZED,0.0,,,2025-10-04 21:21:35.462000+07:00
2025-10-04 21:20:00+07:00,-0.1346034793500808,7942,postgres,template1,DISCONNECT,0.101,,,2025-10-04 21:21:35.556000+07:00
2025-10-04 21:20:00+07:00,-0.1346034793500808,7945,[unknown],[unknown],CONNECT_RECEIVED,0.0,,,2025-10-04 21:21:36.081000+07:00
2025-10-04 21:20:00+07:00,-0.1346034793500808,7945,postgres,template1,CONNECT_AUTHORIZED,0.0,,,2025-10-04 21:21:36.085000+07:00
2025-10-04 21:20:00+07:00,-0.1346034793500808,7945,postgres,template1,DISCONNECT,0.013,,,2025-10-04 21:21:36.093000+07:00
2025-10-04 21:20:00+07:00,-0.1346034793500808,7948,[unknown],[unknown],CONNECT_RECEIVED,0.0,,,2025-10-04 21:21:36.618000+07:00
2025-10-04 21:20:00+07:00,-0.1346034793500808,7948,postgres,template1,CONNECT_AUTHORIZED,0.0,,,2025-10-04 21:21:36.619000+07:00
2025-10-04 21:20:00+07:00,-0.1346034793500808,7948,postgres,template1,DISCONNECT,0.004,,,2025-10-04 21:21:36.623000+07:00
2025-10-04 21:20:00+07:00,-0.1346034793500808,7956,[unknown],[unknown],CONNECT_RECEIVED,0.0,,,2025-10-04 21:21:50.974000+07:00
2025-10-04 21:20:00+07:00,-0.1346034793500808,7956,postgres,postgres,CONNECT_AUTHORIZED,0.0,,,2025-10-04 21:21:50.975000+07:00
2025-10-04 21:20:00+07:00,-0.1346034793500808,7979,[unknown],[unknown],CONNECT_RECEIVED,0.0,,,2025-10-04 21:23:35.935000+07:00
2025-10-04 21:20:00+07:00,-0.1346034793500808,7979,postgres,auditdb,CONNECT_AUTHORIZED,0.0,,,2025-10-04 21:23:35.936000+07:00
2025-10-04 21:20:00+07:00,-0.1346034793500808,7956,postgres,postgres,DISCONNECT,104.971,,,2025-10-04 21:23:35.945000+07:00
2025-10-04 21:25:00+07:00,-0.108146171930722,7979,postgres,auditdb,ERROR,0.0,,,2025-10-04 21:25:02.459000+07:00
2025-10-04 21:25:00+07:00,-0.108146171930722,7979,postgres,auditdb,DISCONNECT,158.0,,,2025-10-04 21:26:13.935000+07:00
2025-10-04 21:25:00+07:00,-0.108146171930722,8047,[unknown],[unknown],CONNECT_RECEIVED,0.0,,,2025-10-04 21:27:20.168000+07:00
2025-10-04 21:25:00+07:00,-0.108146171930722,8047,audituser,auditdb,CONNECT_AUTHORIZED,0.0,,,2025-10-04 21:27:20.192000+07:00
2025-10-04 21:25:00+07:00,-0.108146171930722,8047,audituser,auditdb,DISCONNECT,64.063,,,2025-10-04 21:28:24.231000+07:00
2025-10-04 21:30:00+07:00,-0.1175318527556728,8256,[unknown],[unknown],CONNECT_RECEIVED,0.0,,,2025-10-04 21:33:41.969000+07:00
2025-10-04 21:30:00+07:00,-0.1175318527556728,8256,postgres,postgres,CONNECT_AUTHORIZED,0.0,,,2025-10-04 21:33:42.041000+07:00
2025-10-04 21:30:00+07:00,-0.1175318527556728,8261,[unknown],[unknown],CONNECT_RECEIVED,0.0,,,2025-10-04 21:33:45.389000+07:00
2025-10-04 21:30:00+07:00,-0.1175318527556728,8262,[unknown],[unknown],CONNECT_RECEIVED,0.0,,,2025-10-04 21:33:45.401000+07:00
2025-10-04 21:30:00+07:00,-0.1175318527556728,8261,postgres,auditdb,CONNECT_AUTHORIZED,0.0,,,2025-10-04 21:33:45.414000+07:00
2025-10-04 21:30:00+07:00,-0.1175318527556728,8262,postgres,auditdb,CONNECT_AUTHORIZED,0.0,,,2025-10-04 21:33:45.421000+07:00
2025-10-04 21:30:00+07:00,-0.1175318527556728,8261,postgres,auditdb,DISCONNECT,0.088,,,2025-10-04 21:33:45.478000+07:00
2025-10-04 21:30:00+07:00,-0.1175318527556728,8262,postgres,auditdb,DISCONNECT,12.346,,,2025-10-04 21:33:57.745000+07:00
2025-10-04 21:30:00+07:00,-0.1175318527556728,8256,postgres,postgres,DISCONNECT,15.782,,,2025-10-04 21:33:57.750000+07:00
2025-10-05 09:05:00+07:00,-0.0973693089598992,1100,[unknown],[unknown],CONNECT_RECEIVED,0.0,,,2025-10-05 09:05:52.863000+07:00
2025-10-05 09:05:00+07:00,-0.0973693089598992,1124,[unknown],[unknown],CONNECT_RECEIVED,0.0,,,2025-10-05 09:05:53.715000+07:00
2025-10-05 09:05:00+07:00,-0.0973693089598992,1124,postgres,template1,CONNECT_AUTHORIZED,0.0,,,2025-10-05 09:05:53.783000+07:00
2025-10-05 09:05:00+07:00,-0.0973693089598992,1124,postgres,template1,DISCONNECT,0.612,,,2025-10-05 09:05:54.333000+07:00
2025-10-05 09:05:00+07:00,-0.0973693089598992,1161,[unknown],[unknown],CONNECT_RECEIVED,0.0,,,2025-10-05 09:05:55.072000+07:00
2025-10-05 09:05:00+07:00,-0.0973693089598992,1161,postgres,template1,CONNECT_AUTHORIZED,0.0,,,2025-10-05 09:05:55.132000+07:00
2025-10-05 09:05:00+07:00,-0.0973693089598992,1161,postgres,template1,DISCONNECT,0.131,,,2025-10-05 09:05:55.195000+07:00
2025-10-05 09:05:00+07:00,-0.0973693089598992,1178,[unknown],[unknown],CONNECT_RECEIVED,0.0,,,2025-10-05 09:05:55.915000+07:00
2025-10-05 09:05:00+07:00,-0.0973693089598992,1178,postgres,template1,CONNECT_AUTHORIZED,0.0,,,2025-10-05 09:05:55.917000+07:00
2025-10-05 09:05:00+07:00,-0.0973693089598992,1178,postgres,template1,DISCONNECT,0.097,,,2025-10-05 09:05:56.001000+07:00
2025-10-05 09:15:00+07:00,-0.0363609947183496,5507,[unknown],[unknown],CONNECT_RECEIVED,0.0,,,2025-10-05 09:15:05.047000+07:00
2025-10-05 09:15:00+07:00,-0.0363609947183496,5513,[unknown],[unknown],CONNECT_RECEIVED,0.0,,,2025-10-05 09:15:16.476000+07:00
2025-10-05 09:15:00+07:00,-0.0363609947183496,5518,[unknown],[unknown],CONNECT_RECEIVED,0.0,,,2025-10-05 09:15:24.746000+07:00
2025-10-05 09:15:00+07:00,-0.0363609947183496,5518,postgres,testdb,CONNECT_AUTHORIZED,0.0,,,2025-10-05 09:15:24.792000+07:00
2025-10-05 09:50:00+07:00,-0.0520041743142788,8601,postgres,testdb,DISCONNECT,447.274,,,2025-10-05 09:54:08.715000+07:00
2025-10-05 10:05:00+07:00,-0.0683611441135969,9259,[unknown],[unknown],CONNECT_RECEIVED,0.0,,,2025-10-05 10:05:05.758000+07:00
2025-10-05 10:05:00+07:00,-0.0683611441135969,9264,[unknown],[unknown],CONNECT_RECEIVED,0.0,,,2025-10-05 10:05:10.894000+07:00
2025-10-05 10:05:00+07:00,-0.0683611441135969,9264,postgres,testdb,CONNECT_AUTHORIZED,0.0,,,2025-10-05 10:05:10.928000+07:00
2025-10-05 10:05:00+07:00,-0.0683611441135969,9264,postgres,testdb,DISCONNECT,26.414,,,2025-10-05 10:05:37.308000+07:00
2025-10-05 10:05:00+07:00,-0.0683611441135969,9327,[unknown],[unknown],CONNECT_RECEIVED,0.0,,,2025-10-05 10:08:40.456000+07:00
2025-10-05 10:05:00+07:00,-0.0683611441135969,9328,[unknown],[unknown],CONNECT_RECEIVED,0.0,,,2025-10-05 10:08:45.517000+07:00
2025-10-05 10:05:00+07:00,-0.0683611441135969,9328,postgres,testdb,CONNECT_AUTHORIZED,0.0,,,2025-10-05 10:08:45.560000+07:00
2025-10-05 10:05:00+07:00,-0.0683611441135969,9328,postgres,testdb,DISCONNECT,18.069,,,2025-10-05 10:09:03.586000+07:00
2025-10-05 19:40:00+07:00,-0.0973693089598992,1042,[unknown],[unknown],CONNECT_RECEIVED,0.0,,,2025-10-05 19:42:25.283000+07:00
2025-10-05 19:40:00+07:00,-0.0973693089598992,1059,[unknown],[unknown],CONNECT_RECEIVED,0.0,,,2025-10-05 19:42:26.199000+07:00
2025-10-05 19:40:00+07:00,-0.0973693089598992,1059,postgres,template1,CONNECT_AUTHORIZED,0.0,,,2025-10-05 19:42:26.253000+07:00
2025-10-05 19:40:00+07:00,-0.0973693089598992,1059,postgres,template1,DISCONNECT,0.65,,,2025-10-05 19:42:26.841000+07:00
2025-10-05 19:40:00+07:00,-0.0973693089598992,1064,[unknown],[unknown],CONNECT_RECEIVED,0.0,,,2025-10-05 19:42:27.778000+07:00
2025-10-05 19:40:00+07:00,-0.0973693089598992,1064,postgres,template1,CONNECT_AUTHORIZED,0.0,,,2025-10-05 19:42:27.858000+07:00
2025-10-05 19:40:00+07:00,-0.0973693089598992,1064,postgres,template1,DISCONNECT,0.165,,,2025-10-05 19:42:27.921000+07:00
2025-10-05 19:40:00+07:00,-0.0973693089598992,1078,[unknown],[unknown],CONNECT_RECEIVED,0.0,,,2025-10-05 19:42:28.717000+07:00
2025-10-05 19:40:00+07:00,-0.0973693089598992,1078,postgres,template1,CONNECT_AUTHORIZED,0.0,,,2025-10-05 19:42:28.728000+07:00
2025-10-05 19:40:00+07:00,-0.0973693089598992,1078,postgres,template1,DISCONNECT,0.13,,,2025-10-05 19:42:28.826000+07:00
2025-10-05 21:00:00+07:00,-0.0607240104341715,11692,[unknown],[unknown],CONNECT_RECEIVED,0.0,,,2025-10-05 21:01:55.742000+07:00
2025-10-05 21:00:00+07:00,-0.0607240104341715,11694,[unknown],[unknown],CONNECT_RECEIVED,0.0,,,2025-10-05 21:01:58.255000+07:00
2025-10-05 21:00:00+07:00,-0.0607240104341715,11694,postgres,postgres,CONNECT_AUTHORIZED,0.0,,,2025-10-05 21:01:58.290000+07:00
2025-10-05 21:00:00+07:00,-0.0607240104341715,11694,postgres,postgres,DISCONNECT,12.511,,,2025-10-05 21:02:10.766000+07:00
2025-10-05 21:00:00+07:00,-0.0607240104341715,11700,[unknown],[unknown],CONNECT_RECEIVED,0.0,,,2025-10-05 21:02:15.824000+07:00
2025-10-05 21:00:00+07:00,-0.0607240104341715,11703,[unknown],[unknown],CONNECT_RECEIVED,0.0,,,2025-10-05 21:02:18.729000+07:00
2025-10-05 21:00:00+07:00,-0.0607240104341715,11703,postgres,testdb,CONNECT_AUTHORIZED,0.0,,,2025-10-05 21:02:18.756000+07:00
2025-10-07 14:25:00+07:00,-0.0973693089598992,1009,[unknown],[unknown],CONNECT_RECEIVED,0.0,,,2025-10-07 14:27:38.546000+07:00
2025-10-07 14:25:00+07:00,-0.0973693089598992,1055,[unknown],[unknown],CONNECT_RECEIVED,0.0,,,2025-10-07 14:27:39.448000+07:00
2025-10-07 14:25:00+07:00,-0.0973693089598992,1055,postgres,template1,CONNECT_AUTHORIZED,0.0,,,2025-10-07 14:27:39.529000+07:00
2025-10-07 14:25:00+07:00,-0.0973693089598992,1055,postgres,template1,DISCONNECT,0.547,,,2025-10-07 14:27:40.018000+07:00
2025-10-07 14:25:00+07:00,-0.0973693089598992,1079,[unknown],[unknown],CONNECT_RECEIVED,0.0,,,2025-10-07 14:27:40.905000+07:00
2025-10-07 14:25:00+07:00,-0.0973693089598992,1079,postgres,template1,CONNECT_AUTHORIZED,0.0,,,2025-10-07 14:27:40.944000+07:00
2025-10-07 14:25:00+07:00,-0.0973693089598992,1079,postgres,template1,DISCONNECT,0.083,,,2025-10-07 14:27:40.988000+07:00
2025-10-07 14:25:00+07:00,-0.0973693089598992,1092,[unknown],[unknown],CONNECT_RECEIVED,0.0,,,2025-10-07 14:27:41.687000+07:00
2025-10-07 14:25:00+07:00,-0.0973693089598992,1092,postgres,template1,CONNECT_AUTHORIZED,0.0,,,2025-10-07 14:27:41.905000+07:00
2025-10-07 14:25:00+07:00,-0.0973693089598992,1092,postgres,template1,DISCONNECT,0.382,,,2025-10-07 14:27:42.069000+07:00
2025-10-07 14:30:00+07:00,-0.1071029182159687,1017,[unknown],[unknown],CONNECT_RECEIVED,0.0,,,2025-10-07 14:34:27.613000+07:00
2025-10-07 14:30:00+07:00,-0.1071029182159687,1046,[unknown],[unknown],CONNECT_RECEIVED,0.0,,,2025-10-07 14:34:28.557000+07:00
2025-10-07 14:30:00+07:00,-0.1071029182159687,1046,postgres,template1,CONNECT_AUTHORIZED,0.0,,,2025-10-07 14:34:28.627000+07:00
2025-10-07 14:30:00+07:00,-0.1071029182159687,1046,postgres,template1,DISCONNECT,0.684,,,2025-10-07 14:34:29.233000+07:00
2025-10-07 14:30:00+07:00,-0.1071029182159687,1065,[unknown],[unknown],CONNECT_RECEIVED,0.0,,,2025-10-07 14:34:30.033000+07:00
2025-10-07 14:30:00+07:00,-0.1071029182159687,1065,postgres,template1,CONNECT_AUTHORIZED,0.0,,,2025-10-07 14:34:30.068000+07:00
2025-10-07 14:30:00+07:00,-0.1071029182159687,1065,postgres,template1,DISCONNECT,0.115,,,2025-10-07 14:34:30.148000+07:00
2025-10-07 14:30:00+07:00,-0.1071029182159687,1068,[unknown],[unknown],CONNECT_RECEIVED,0.0,,,2025-10-07 14:34:30.852000+07:00
2025-10-07 14:30:00+07:00,-0.1071029182159687,1068,postgres,template1,CONNECT_AUTHORIZED,0.0,,,2025-10-07 14:34:30.864000+07:00
2025-10-07 14:30:00+07:00,-0.1071029182159687,1068,postgres,template1,DISCONNECT,0.109,,,2025-10-07 14:34:30.959000+07:00
2025-10-07 14:35:00+07:00,-0.1006564993907149,1072,[unknown],[unknown],CONNECT_RECEIVED,0.0,,,2025-10-07 14:36:18.882000+07:00
2025-10-07 14:35:00+07:00,-0.1006564993907149,1097,[unknown],[unknown],CONNECT_RECEIVED,0.0,,,2025-10-07 14:36:19.780000+07:00
2025-10-07 14:35:00+07:00,-0.1006564993907149,1097,postgres,template1,CONNECT_AUTHORIZED,0.0,,,2025-10-07 14:36:19.819000+07:00
2025-10-07 14:35:00+07:00,-0.1006564993907149,1097,postgres,template1,DISCONNECT,0.399,,,2025-10-07 14:36:20.172000+07:00
