Anomaly_Time_Window,Anomaly_Score,pid,user,database,event_type,session_duration_sec,query_command,query_text,timestamp
2025-10-05 09:05:30+07:00,-0.2206485129139591,1178,postgres,template1,CONNECT_AUTHORIZED,0.0,,,2025-10-05 09:05:55.917000+07:00
2025-10-05 09:05:30+07:00,-0.2206485129139591,1178,postgres,template1,DISCONNECT,0.097,,,2025-10-05 09:05:56.001000+07:00
2025-10-05 19:42:00+07:00,-0.2254514051983238,1059,postgres,template1,CONNECT_AUTHORIZED,0.0,,,2025-10-05 19:42:26.253000+07:00
2025-10-05 19:42:00+07:00,-0.2254514051983238,1059,postgres,template1,DISCONNECT,0.65,,,2025-10-05 19:42:26.841000+07:00
2025-10-05 19:42:00+07:00,-0.2254514051983238,1064,postgres,template1,CONNECT_AUTHORIZED,0.0,,,2025-10-05 19:42:27.858000+07:00
2025-10-05 19:42:00+07:00,-0.2254514051983238,1064,postgres,template1,DISCONNECT,0.165,,,2025-10-05 19:42:27.921000+07:00
2025-10-05 19:42:00+07:00,-0.2254514051983238,1078,postgres,template1,CONNECT_AUTHORIZED,0.0,,,2025-10-05 19:42:28.728000+07:00
2025-10-05 19:42:00+07:00,-0.2254514051983238,1078,postgres,template1,DISCONNECT,0.13,,,2025-10-05 19:42:28.826000+07:00
2025-10-05 21:02:00+07:00,-0.1916335023404603,11694,postgres,postgres,DISCONNECT,12.511,,,2025-10-05 21:02:10.766000+07:00
2025-10-05 21:02:00+07:00,-0.1916335023404603,11703,postgres,testdb,CONNECT_AUTHORIZED,0.0,,,2025-10-05 21:02:18.756000+07:00
2025-10-07 14:27:30+07:00,-0.2249807652552788,1055,postgres,template1,CONNECT_AUTHORIZED,0.0,,,2025-10-07 14:27:39.529000+07:00
2025-10-07 14:27:30+07:00,-0.2249807652552788,1055,postgres,template1,DISCONNECT,0.547,,,2025-10-07 14:27:40.018000+07:00
2025-10-07 14:27:30+07:00,-0.2249807652552788,1079,postgres,template1,CONNECT_AUTHORIZED,0.0,,,2025-10-07 14:27:40.944000+07:00
2025-10-07 14:27:30+07:00,-0.2249807652552788,1079,postgres,template1,DISCONNECT,0.083,,,2025-10-07 14:27:40.988000+07:00
2025-10-07 14:27:30+07:00,-0.2249807652552788,1092,postgres,template1,CONNECT_AUTHORIZED,0.0,,,2025-10-07 14:27:41.905000+07:00
2025-10-07 14:27:30+07:00,-0.2249807652552788,1092,postgres,template1,DISCONNECT,0.382,,,2025-10-07 14:27:42.069000+07:00
2025-10-07 14:34:00+07:00,-0.2102275780345957,1046,postgres,template1,CONNECT_AUTHORIZED,0.0,,,2025-10-07 14:34:28.627000+07:00
2025-10-07 14:34:00+07:00,-0.2102275780345957,1046,postgres,template1,DISCONNECT,0.684,,,2025-10-07 14:34:29.233000+07:00
2025-10-07 14:34:30+07:00,-0.180764921474709,1065,postgres,template1,CONNECT_AUTHORIZED,0.0,,,2025-10-07 14:34:30.068000+07:00
2025-10-07 14:34:30+07:00,-0.180764921474709,1065,postgres,template1,DISCONNECT,0.115,,,2025-10-07 14:34:30.148000+07:00
2025-10-07 14:34:30+07:00,-0.180764921474709,1068,postgres,template1,CONNECT_AUTHORIZED,0.0,,,2025-10-07 14:34:30.864000+07:00
2025-10-07 14:34:30+07:00,-0.180764921474709,1068,postgres,template1,DISCONNECT,0.109,,,2025-10-07 14:34:30.959000+07:00
2025-10-07 14:36:00+07:00,-0.2149543985050344,1097,postgres,template1,CONNECT_AUTHORIZED,0.0,,,2025-10-07 14:36:19.819000+07:00
2025-10-07 14:36:00+07:00,-0.2149543985050344,1097,postgres,template1,DISCONNECT,0.399,,,2025-10-07 14:36:20.172000+07:00
2025-10-07 14:36:00+07:00,-0.2149543985050344,1135,postgres,template1,CONNECT_AUTHORIZED,0.0,,,2025-10-07 14:36:21.209000+07:00
2025-10-07 14:36:00+07:00,-0.2149543985050344,1135,postgres,template1,DISCONNECT,0.218,,,2025-10-07 14:36:21.349000+07:00
2025-10-07 14:36:00+07:00,-0.2149543985050344,1207,postgres,template1,CONNECT_AUTHORIZED,0.0,,,2025-10-07 14:36:22.304000+07:00
2025-10-07 14:36:00+07:00,-0.2149543985050344,1207,postgres,template1,DISCONNECT,0.077,,,2025-10-07 14:36:22.340000+07:00
2025-10-07 15:21:00+07:00,-0.2149543985050344,1047,postgres,template1,CONNECT_AUTHORIZED,0.0,,,2025-10-07 15:21:25.694000+07:00
2025-10-07 15:21:00+07:00,-0.2149543985050344,1047,postgres,template1,DISCONNECT,0.456,,,2025-10-07 15:21:26.084000+07:00
2025-10-07 15:21:00+07:00,-0.2149543985050344,1068,postgres,template1,CONNECT_AUTHORIZED,0.0,,,2025-10-07 15:21:26.794000+07:00
2025-10-07 15:21:00+07:00,-0.2149543985050344,1068,postgres,template1,DISCONNECT,0.092,,,2025-10-07 15:21:26.852000+07:00
2025-10-07 15:21:00+07:00,-0.2149543985050344,1073,postgres,template1,CONNECT_AUTHORIZED,0.0,,,2025-10-07 15:21:27.613000+07:00
2025-10-07 15:21:00+07:00,-0.2149543985050344,1073,postgres,template1,DISCONNECT,0.098,,,2025-10-07 15:21:27.662000+07:00
2025-10-08 11:43:00+07:00,-0.2046193310402422,6805,postgres,template1,CONNECT_AUTHORIZED,0.0,,,2025-10-08 11:43:29.170000+07:00
2025-10-08 11:43:00+07:00,-0.2046193310402422,6805,postgres,template1,DISCONNECT,0.081,,,2025-10-08 11:43:29.244000+07:00
2025-10-08 11:43:00+07:00,-0.2046193310402422,6808,postgres,template1,CONNECT_AUTHORIZED,0.0,,,2025-10-08 11:43:29.764000+07:00
2025-10-08 11:43:00+07:00,-0.2046193310402422,6808,postgres,template1,DISCONNECT,0.007,,,2025-10-08 11:43:29.768000+07:00
2025-10-08 11:43:30+07:00,-0.1839610831143358,6811,postgres,template1,CONNECT_AUTHORIZED,0.0,,,2025-10-08 11:43:30.289000+07:00
2025-10-08 11:43:30+07:00,-0.1839610831143358,6811,postgres,template1,DISCONNECT,0.002,,,2025-10-08 11:43:30.291000+07:00
2025-10-08 11:43:30+07:00,-0.1839610831143358,6827,postgres,postgres,CONNECT_AUTHORIZED,0.0,,,2025-10-08 11:43:52.627000+07:00
2025-10-08 19:57:00+07:00,-0.2197140460958528,1011,postgres,template1,CONNECT_AUTHORIZED,0.0,,,2025-10-08 19:57:03.302000+07:00
2025-10-08 19:57:00+07:00,-0.2197140460958528,1011,postgres,template1,DISCONNECT,0.528,,,2025-10-08 19:57:03.709000+07:00
2025-10-08 19:57:00+07:00,-0.2197140460958528,1062,postgres,template1,CONNECT_AUTHORIZED,0.0,,,2025-10-08 19:57:04.470000+07:00
2025-10-08 19:57:00+07:00,-0.2197140460958528,1062,postgres,template1,DISCONNECT,0.104,,,2025-10-08 19:57:04.524000+07:00
2025-10-08 19:57:00+07:00,-0.2197140460958528,1067,postgres,template1,CONNECT_AUTHORIZED,0.0,,,2025-10-08 19:57:05.315000+07:00
2025-10-08 19:57:00+07:00,-0.2197140460958528,1067,postgres,template1,DISCONNECT,0.089,,,2025-10-08 19:57:05.353000+07:00
2025-10-08 20:21:30+07:00,-0.17845489084206,4634,postgres,postgres,DISCONNECT,206.493,,,2025-10-08 20:21:46.196000+07:00
2025-10-08 20:21:30+07:00,-0.17845489084206,4670,postgres,testdb,CONNECT_AUTHORIZED,0.0,,,2025-10-08 20:21:53.492000+07:00
2025-10-09 09:39:00+07:00,-0.2102275780345957,1056,postgres,template1,CONNECT_AUTHORIZED,0.0,,,2025-10-09 09:39:29.237000+07:00
2025-10-09 09:39:00+07:00,-0.2102275780345957,1056,postgres,template1,DISCONNECT,0.641,,,2025-10-09 09:39:29.796000+07:00
2025-10-09 09:39:30+07:00,-0.1812056354603375,1075,postgres,template1,CONNECT_AUTHORIZED,0.0,,,2025-10-09 09:39:30.672000+07:00
2025-10-09 09:39:30+07:00,-0.1812056354603375,1075,postgres,template1,DISCONNECT,0.131,,,2025-10-09 09:39:30.739000+07:00
2025-10-09 09:39:30+07:00,-0.1812056354603375,1078,postgres,template1,CONNECT_AUTHORIZED,0.0,,,2025-10-09 09:39:31.544000+07:00
2025-10-09 09:39:30+07:00,-0.1812056354603375,1078,postgres,template1,DISCONNECT,0.147,,,2025-10-09 09:39:31.612000+07:00
2025-10-09 12:48:30+07:00,-0.2149543985050344,1052,postgres,template1,CONNECT_AUTHORIZED,0.0,,,2025-10-09 12:48:50.777000+07:00
2025-10-09 12:48:30+07:00,-0.2149543985050344,1052,postgres,template1,DISCONNECT,0.445,,,2025-10-09 12:48:51.177000+07:00
2025-10-09 12:48:30+07:00,-0.2149543985050344,1091,postgres,template1,CONNECT_AUTHORIZED,0.0,,,2025-10-09 12:48:52.024000+07:00
2025-10-09 12:48:30+07:00,-0.2149543985050344,1091,postgres,template1,DISCONNECT,0.107,,,2025-10-09 12:48:52.081000+07:00
2025-10-09 12:48:30+07:00,-0.2149543985050344,1141,postgres,template1,CONNECT_AUTHORIZED,0.0,,,2025-10-09 12:48:52.925000+07:00
2025-10-09 12:48:30+07:00,-0.2149543985050344,1141,postgres,template1,DISCONNECT,0.077,,,2025-10-09 12:48:52.961000+07:00
2025-10-09 15:10:00+07:00,-0.2149543985050344,1058,postgres,template1,CONNECT_AUTHORIZED,0.0,,,2025-10-09 15:10:10.449000+07:00
2025-10-09 15:10:00+07:00,-0.2149543985050344,1058,postgres,template1,DISCONNECT,0.473,,,2025-10-09 15:10:10.847000+07:00
2025-10-09 15:10:00+07:00,-0.2149543985050344,1064,postgres,template1,CONNECT_AUTHORIZED,0.0,,,2025-10-09 15:10:11.695000+07:00
2025-10-09 15:10:00+07:00,-0.2149543985050344,1064,postgres,template1,DISCONNECT,0.105,,,2025-10-09 15:10:11.740000+07:00
2025-10-09 15:10:00+07:00,-0.2149543985050344,1078,postgres,template1,CONNECT_AUTHORIZED,0.0,,,2025-10-09 15:10:12.451000+07:00
2025-10-09 15:10:00+07:00,-0.2149543985050344,1078,postgres,template1,DISCONNECT,0.073,,,2025-10-09 15:10:12.493000+07:00
2025-10-09 15:53:30+07:00,-0.1916335023404603,3591,user1,auditdb,CONNECT_AUTHORIZED,0.0,,,2025-10-09 15:53:47.275000+07:00
2025-10-09 15:53:30+07:00,-0.1916335023404603,3591,user1,auditdb,DISCONNECT,8.567,,,2025-10-09 15:53:55.810000+07:00
2025-10-09 15:55:00+07:00,-0.1709386122825028,3614,postgres,postgres,CONNECT_AUTHORIZED,0.0,,,2025-10-09 15:55:19.866000+07:00
2025-10-09 15:57:00+07:00,-0.1739798061795749,3614,postgres,postgres,DISCONNECT,100.486,,,2025-10-09 15:57:00.322000+07:00
2025-10-09 15:57:00+07:00,-0.1739798061795749,3636,postgres,postgres,CONNECT_AUTHORIZED,0.0,,,2025-10-09 15:57:08.221000+07:00
2025-10-09 15:58:30+07:00,-0.1739798061795749,3636,postgres,postgres,DISCONNECT,106.247,,,2025-10-09 15:58:54.440000+07:00
2025-10-09 15:58:30+07:00,-0.1739798061795749,3660,postgres,postgres,CONNECT_AUTHORIZED,0.0,,,2025-10-09 15:58:58.363000+07:00
2025-10-09 15:59:00+07:00,-0.1686702370379463,3660,postgres,postgres,DISCONNECT,4.297,,,2025-10-09 15:59:02.632000+07:00
2025-10-09 15:59:00+07:00,-0.1686702370379463,3663,postgres,postgres,CONNECT_AUTHORIZED,0.0,,,2025-10-09 15:59:07.781000+07:00
2025-10-09 15:59:00+07:00,-0.1686702370379463,3663,postgres,postgres,DISCONNECT,17.35,,,2025-10-09 15:59:25.100000+07:00
2025-10-11 18:39:00+07:00,-0.215414605947696,1053,postgres,template1,CONNECT_AUTHORIZED,0.0,,,2025-10-11 18:39:01.297000+07:00
2025-10-11 18:39:00+07:00,-0.215414605947696,1053,postgres,template1,DISCONNECT,0.59,,,2025-10-11 18:39:01.829000+07:00
2025-10-11 18:39:00+07:00,-0.215414605947696,1078,postgres,template1,CONNECT_AUTHORIZED,0.0,,,2025-10-11 18:39:02.649000+07:00
2025-10-11 18:39:00+07:00,-0.215414605947696,1078,postgres,template1,DISCONNECT,0.116,,,2025-10-11 18:39:02.712000+07:00
2025-10-11 18:39:00+07:00,-0.215414605947696,1082,postgres,template1,CONNECT_AUTHORIZED,0.0,,,2025-10-11 18:39:03.627000+07:00
2025-10-11 18:39:00+07:00,-0.215414605947696,1082,postgres,template1,DISCONNECT,0.136,,,2025-10-11 18:39:03.723000+07:00
2025-10-13 09:54:30+07:00,-0.2201811214430467,1071,postgres,template1,CONNECT_AUTHORIZED,0.0,,,2025-10-13 09:54:52.498000+07:00
2025-10-13 09:54:30+07:00,-0.2201811214430467,1071,postgres,template1,DISCONNECT,0.543,,,2025-10-13 09:54:52.970000+07:00
2025-10-13 09:54:30+07:00,-0.2201811214430467,1098,postgres,template1,CONNECT_AUTHORIZED,0.0,,,2025-10-13 09:54:53.780000+07:00
2025-10-13 09:54:30+07:00,-0.2201811214430467,1098,postgres,template1,DISCONNECT,0.113,,,2025-10-13 09:54:53.839000+07:00
2025-10-13 09:54:30+07:00,-0.2201811214430467,1105,postgres,template1,CONNECT_AUTHORIZED,0.0,,,2025-10-13 09:54:54.567000+07:00
2025-10-13 09:54:30+07:00,-0.2201811214430467,1105,postgres,template1,DISCONNECT,0.038,,,2025-10-13 09:54:54.592000+07:00
2025-10-13 11:28:30+07:00,-0.1695355860170598,7329,postgres,auditdb,CONNECT_AUTHORIZED,0.0,,,2025-10-13 11:28:37.962000+07:00
2025-10-13 11:28:30+07:00,-0.1695355860170598,7329,postgres,auditdb,DISCONNECT,13.84,,,2025-10-13 11:28:51.780000+07:00
2025-10-13 12:48:00+07:00,-0.2206485129139591,1072,postgres,template1,CONNECT_AUTHORIZED,0.0,,,2025-10-13 12:48:19.509000+07:00
2025-10-13 12:48:00+07:00,-0.2206485129139591,1072,postgres,template1,DISCONNECT,0.569,,,2025-10-13 12:48:20.007000+07:00
2025-10-13 12:48:00+07:00,-0.2206485129139591,1078,postgres,template1,CONNECT_AUTHORIZED,0.0,,,2025-10-13 12:48:20.894000+07:00
2025-10-13 12:48:00+07:00,-0.2206485129139591,1078,postgres,template1,DISCONNECT,0.075,,,2025-10-13 12:48:20.943000+07:00
2025-10-13 12:48:00+07:00,-0.2206485129139591,1091,postgres,template1,CONNECT_AUTHORIZED,0.0,,,2025-10-13 12:48:21.823000+07:00
2025-10-13 12:48:00+07:00,-0.2206485129139591,1091,postgres,template1,DISCONNECT,0.127,,,2025-10-13 12:48:21.883000+07:00
2025-10-25 09:26:30+07:00,-0.2102275780345957,1077,postgres,template1,CONNECT_AUTHORIZED,0.0,,,2025-10-25 09:26:59.425000+07:00
2025-10-25 09:26:30+07:00,-0.2102275780345957,1077,postgres,template1,DISCONNECT,0.563,,,2025-10-25 09:26:59.906000+07:00
2025-10-25 09:27:00+07:00,-0.180764921474709,1097,postgres,template1,CONNECT_AUTHORIZED,0.0,,,2025-10-25 09:27:00.601000+07:00
2025-10-25 09:27:00+07:00,-0.180764921474709,1097,postgres,template1,DISCONNECT,0.091,,,2025-10-25 09:27:00.645000+07:00
2025-10-25 09:27:00+07:00,-0.180764921474709,1103,postgres,template1,CONNECT_AUTHORIZED,0.0,,,2025-10-25 09:27:01.422000+07:00
2025-10-25 09:27:00+07:00,-0.180764921474709,1103,postgres,template1,DISCONNECT,0.058,,,2025-10-25 09:27:01.454000+07:00
2025-10-25 09:48:00+07:00,-0.2254514051983238,1057,postgres,template1,CONNECT_AUTHORIZED,0.0,,,2025-10-25 09:48:26.874000+07:00
2025-10-25 09:48:00+07:00,-0.2254514051983238,1057,postgres,template1,DISCONNECT,0.655,,,2025-10-25 09:48:27.456000+07:00
2025-10-25 09:48:00+07:00,-0.2254514051983238,1080,postgres,template1,CONNECT_AUTHORIZED,0.0,,,2025-10-25 09:48:28.259000+07:00
2025-10-25 09:48:00+07:00,-0.2254514051983238,1080,postgres,template1,DISCONNECT,0.159,,,2025-10-25 09:48:28.367000+07:00
2025-10-25 09:48:00+07:00,-0.2254514051983238,1097,postgres,template1,CONNECT_AUTHORIZED,0.0,,,2025-10-25 09:48:29.238000+07:00
2025-10-25 09:48:00+07:00,-0.2254514051983238,1097,postgres,template1,DISCONNECT,0.144,,,2025-10-25 09:48:29.312000+07:00
2025-10-25 11:16:00+07:00,-0.1788940413637257,4951,postgres,postgres,DISCONNECT,338.252,,,2025-10-25 11:16:07.771000+07:00
2025-10-25 11:16:00+07:00,-0.1788940413637257,5227,user1,postgres,CONNECT_AUTHORIZED,0.0,,,2025-10-25 11:16:23.064000+07:00
2025-10-25 20:01:30+07:00,-0.1529992777271696,1082,postgres,template1,DISCONNECT,0.17,,,2025-10-25 20:01:54.892000+07:00
2025-10-25 20:01:30+07:00,-0.1529992777271696,1097,postgres,template1,CONNECT_AUTHORIZED,0.0,,,2025-10-25 20:01:55.627000+07:00
2025-10-25 20:01:30+07:00,-0.1529992777271696,1097,postgres,template1,DISCONNECT,0.081,,,2025-10-25 20:01:55.706000+07:00
2025-10-25 20:26:30+07:00,-0.1656507203573415,3029,user1,testdb,CONNECT_AUTHORIZED,0.0,,,2025-10-25 20:26:31.369000+07:00
2025-10-25 22:12:30+07:00,-0.1739798061795749,4271,user1,testdb,DISCONNECT,106.078,,,2025-10-25 22:12:33.549000+07:00
2025-10-25 22:12:30+07:00,-0.1739798061795749,4435,user1,postgres,CONNECT_AUTHORIZED,0.0,,,2025-10-25 22:12:59.736000+07:00
2025-10-25 22:33:30+07:00,-0.1879472843748962,4572,user1,testdb,DISCONNECT,657.293,,,2025-10-25 22:33:37.006000+07:00
2025-10-25 22:33:30+07:00,-0.1879472843748962,4713,user1,testdb,CONNECT_AUTHORIZED,0.0,,,2025-10-25 22:33:45.219000+07:00
